ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
new,5000,0,0.011894841269841272,-0.011894841269841272,0.0,-0.23948609539559576,0.5779323326706571,physical,B,0.1070122593467023,4.078653028469865,0.03533487712119972,0.7671970271692743
new,5000,1,0.09021329365079366,-0.09021329365079366,0.115,0.6746846146570814,0.8439064536316823,physical,B,0.3153621125905264,3.0229036515132583,0.2264309358526525,2.559159944801108
new,5000,2,-0.14358630952380952,0.14358630952380952,0.025,2.4522424879848748,0.8719138904975147,physical,B,0.4999357347886387,2.4853672714911688,0.4012846539551178,4.448560002683178
new,5000,3,0.21909722222222222,-0.21909722222222222,0.005,-1.1897956752027037,0.8929342281758266,physical,B,0.1489408542351523,4.041623849577485,0.0381614352626028,0.49166193061806795
new,5000,4,-0.06668154761904763,0.06668154761904763,0.205,0.24747195432090474,0.9730266152234848,physical,B,0.573121766887358,2.946143911794966,0.21855692593626258,2.4764755142235284
new,5000,5,-0.7551438492063491,0.7551438492063491,0.93,-1.5987304289541173,0.8525028304401036,physical,B,0.6950478698833382,2.4616865124813487,0.34010155456346697,1.3718065805410924
new,5000,6,0.25914186507936504,-0.25914186507936504,0.075,-1.301595700802949,0.7134776037074021,physical,B,0.4288677813938229,3.266594180686852,0.143261188889615,0.9526072583777833
new,5000,7,0.0001636904761904745,-0.0001636904761904745,0.125,0.955208843392505,0.9054271802889676,physical,B,0.3833379765377461,2.9007289882469376,0.2786643551949444,2.742548583739459
new,5000,0,0.017594246031746034,-0.017594246031746034,0.0,-1.1324582591238772,0.5573658299103929,physical,BT,0.1070122593467023,4.046273465192986,0.04190101830650216,0.9393491107520079
new,5000,1,-0.7498462301587301,0.7498462301587301,0.845,1.3237782072658806,0.5979611079265438,physical,BT,0.3153621125905264,3.003116552659068,0.230193450316888,3.4717424482540706
new,5000,2,-0.9861359126984126,0.9861359126984126,0.99,2.2785430636662216,0.46774046093351884,physical,BT,0.4999357347886387,2.4704294117689978,0.4066440056051117,4.641265418684599
new,5000,3,-0.4622718253968254,0.4622718253968254,0.4,-0.6983546535461173,0.29718378543718676,physical,BT,0.1489408542351523,4.012442537569651,0.04234877593299041,0.7375993482368085
new,5000,4,0.043511904761904766,-0.043511904761904766,0.495,-0.3485194538481526,0.9822752951599508,physical,BT,0.573121766887358,2.909544573437897,0.22940183361742844,2.808285786534428
new,5000,5,0.641577380952381,-0.641577380952381,0.965,-2.306709827217799,0.6110673580848215,physical,BT,0.6950478698833382,2.4287269477789044,0.3515718593961242,1.7031440003966565
new,5000,6,-0.05165178571428571,0.05165178571428571,0.035,-0.8407692001408126,0.5370447020174127,physical,BT,0.4288677813938229,3.2291023638738205,0.15225571391407203,1.3100035142307218
new,5000,7,-0.8182291666666667,0.8182291666666667,0.875,1.7244901229446556,0.5542626913175261,physical,BT,0.3833379765377461,2.8769518196785167,0.2830754631433343,3.9522350406980205
new,10000,0,0.004434523809523809,-0.004434523809523809,0.0,-0.7698164771995921,0.5531567499439021,model,B,0.09269757918285196,4.083396628359027,0.034157500167796104,0.7379246086075024
new,10000,1,0.5032142857142857,-0.5032142857142857,0.62,0.33544161794764327,1.235268996318239,model,B,0.09964663840119471,2.81459088708242,0.2847902954876804,3.375970757786756
new,10000,2,-0.06253472222222221,0.06253472222222221,0.125,2.2167320573065465,0.6288328202290183,model,B,0.10147462483432745,2.3491359859781573,0.43018601994876887,4.539217339808138
new,10000,3,0.03118055555555556,-0.03118055555555556,0.0,-1.1429862495717733,0.6156108150539081,model,B,0.0929642761256093,4.033824975509131,0.04024415396211579,0.5244640555482494
new,10000,4,-0.28778769841269836,0.28778769841269836,0.35,0.7129893675291135,0.6966648311224612,model,B,0.09774525878166646,3.029331305439554,0.23682278096382117,2.6675740598406263
new,10000,5,-0.9734176587301587,0.9734176587301587,0.975,-0.651142569987709,0.9191204454967914,model,B,0.09650775864547581,2.093820225339568,0.5057350109455578,3.0396091284793068
new,10000,6,0.3880109126984127,-0.3880109126984127,0.2,-1.323257274597571,0.9057318259390726,model,B,0.09068323436990941,2.966655592510086,0.21651497435623082,1.46061569076169
new,10000,7,-0.025719246031746034,0.025719246031746034,0.07,0.6220395285733423,0.6446173846961135,model,B,0.10009683330356277,2.8533794078713854,0.30310780527528114,2.76969042303903
