ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
compile_a,5000,5,-0.1875436507936508,0.1875436507936508,0.034,-1.107289378133295,0.9474687886212549,model,BT,0.0945987103978597,3.8200556606305933,0.06815574699580228,0.9573746161212362
compile_a,5000,6,-0.048787698412698415,0.048787698412698415,0.06,0.8239966753165088,0.922857836173112,model,BT,0.09689512204861873,2.3604943163162835,0.33244874643478806,2.2756826450599172
compile_a,5000,7,0.08533730158730159,-0.08533730158730159,0.006,-0.581186476737211,0.8585680806618092,model,BT,0.09500025958779258,3.6849033545232652,0.08987476241351722,1.173176414234227
compile_a,5000,0,0.019545634920634918,-0.019545634920634918,0.0,0.08999669084969489,0.36338915498537794,physical,B,0.10682345678553892,3.9134195428369662,0.051771715904049186,0.7752527907033061
compile_a,5000,1,0.04448611111111111,-0.04448611111111111,0.006,0.0040729711166995535,0.7330503765750183,physical,B,0.37178471594662876,1.9534605320446907,0.3111131098162255,1.7367981540447186
compile_a,5000,2,-0.028144841269841268,0.028144841269841268,0.004,0.40008231442144404,0.7195363438783137,physical,B,0.6006157606316507,2.152846415099881,0.3351038119795036,2.1973674802478484
compile_a,5000,3,0.17304960317460316,-0.17304960317460316,0.016,0.20920387836450643,0.6831493367623286,physical,B,0.6272645822007044,2.3370034675244327,0.3061340388175631,2.2858659743593672
compile_a,5000,4,-0.04591468253968254,0.04591468253968254,0.014,-0.09230809141835722,0.7169066378596701,physical,B,0.5132647702287729,2.5926439250573776,0.2551352034086712,1.6169186860861533
compile_a,5000,5,-0.013698412698412696,0.013698412698412696,0.0,-0.40835084512536285,0.3923935903704305,physical,B,0.16210129408445817,3.8768462193846274,0.05691384227133367,0.541828655646545
compile_a,5000,6,0.1470456349206349,-0.1470456349206349,0.04,0.01053087884801478,0.6455836253652241,physical,B,0.5709336596791534,2.418432848668054,0.31866973088308476,1.5992127822086968
compile_a,5000,7,-0.029599206349206347,0.029599206349206347,0.002,-0.21322779705663958,0.5324212615131593,physical,B,0.15512192478003192,3.8031793701137335,0.06675277885441434,0.7862070049583064
compile_a,5000,0,-0.016533730158730157,0.016533730158730157,0.0,-0.44586241833277757,0.6990077946413664,physical,BT,0.10682345678553892,3.8170063999535535,0.07051554059190653,1.0720403957671385
compile_a,5000,1,-0.014587301587301585,0.014587301587301585,0.012,-0.020826248873440648,0.8974063666419574,physical,BT,0.37178471594662876,1.9243947477299943,0.31704465225574413,1.988334683289952
compile_a,5000,2,-0.06632738095238094,0.06632738095238094,0.152,0.8803378654824444,0.9923648703200971,physical,BT,0.6006157606316507,2.1094708788916914,0.3561774078378496,2.3495162198621036
compile_a,5000,3,0.0686329365079365,-0.0686329365079365,0.152,0.03532310962431382,0.9132659623125442,physical,BT,0.6272645822007044,2.288924766852652,0.32158874738943066,2.4270378093901765
compile_a,5000,4,0.00944642857142857,-0.00944642857142857,0.014,0.41550687165345757,0.9150612896087417,physical,BT,0.5132647702287729,2.549659005889582,0.2664865936450555,2.051790743566438
compile_a,5000,5,-0.1875436507936508,0.1875436507936508,0.034,-1.107289378133295,0.9474687886212548,physical,BT,0.16210129408445817,3.8200556606305933,0.06815574699580228,0.9573746161212362
compile_a,5000,6,-0.048787698412698415,0.048787698412698415,0.06,0.8239966753165088,0.9228578361731119,physical,BT,0.5709336596791534,2.3604943163162835,0.3324487464347881,2.2756826450599172
compile_a,5000,7,0.08533730158730159,-0.08533730158730159,0.006,-0.5811864767372111,0.8585680806618091,physical,BT,0.15512192478003192,3.6849033545232652,0.08987476241351722,1.173176414234227
compile_b,5000,0,0.03819047619047619,-0.03819047619047619,0.006,0.17159539095828769,0.4080673431106541,model,B,0.09424476130808014,3.869006731445971,0.05846422570796509,0.8118063460117939
compile_b,5000,1,0.052019841269841265,-0.052019841269841265,0.016,-0.1053053669117023,0.5973258390163658,model,B,0.09835064506749663,1.990059307983012,0.3104333708910858,1.767588581590524
compile_b,5000,2,-0.011517857142857142,0.011517857142857142,0.004,0.8933637774120613,0.5937337871971967,model,B,0.09645799387069416,2.0765406828968453,0.3753360363202727,2.9108125452972606
compile_b,5000,3,-0.03140277777777777,0.03140277777777777,0.116,-0.5029301820822109,0.6494115221786086,model,B,0.09093227891216883,2.3745781488712554,0.3363883222751574,1.4862919698035748
