setup	sample_idx	sample_id	readiness_strength	asymmetry	row_entropy	top1_mass	top4_mass	argmax_dist	p_nbr_le1	locality_score	local_greedy_dist	directionality	out_degree_std	in_degree_std
e2_large	0	212188	25.90275	1.151774	0.909243	0.06193	0.200393	5.1875	0.046875	0.027344	5.888889	0.28125	0.275632	0.102964
e2_large	1	299036	28.39266	1.246066	0.891831	0.068059	0.218214	4.984375	0.078125	0.06543	5.269841	0.234375	0.301928	0.102236
e2_large	2	475978	25.73248	1.202417	0.901154	0.06418	0.208547	5.015625	0.0625	0.05957	5.222222	0.234375	0.266639	0.096487
e2_large	3	588988	27.539262	1.195268	0.902531	0.06207	0.204764	5.640625	0.046875	0.0	5.571429	0.265625	0.294482	0.101881
e2_large	4	138859	25.654496	1.181388	0.904829	0.063991	0.209373	5.953125	0.015625	0.0	5.634921	0.234375	0.27653	0.087634
e2_large	5	764498	29.517672	1.250486	0.888531	0.066866	0.2188	4.890625	0.03125	0.083008	5.095238	0.203125	0.31145	0.105119
e2_large	6	337706	28.624964	1.210576	0.898087	0.065844	0.208432	5.625	0.046875	0.0	5.52381	0.21875	0.306821	0.104239
e2_large	7	257163	24.738682	1.203148	0.892774	0.068338	0.222353	5.453125	0.0625	0.0	4.904762	0.234375	0.261103	0.093157
e2_large	8	632647	26.595375	1.193461	0.897787	0.065137	0.210391	5.5625	0.046875	0.0	5.349206	0.25	0.278026	0.109847
e2_large	9	517320	25.667796	1.191969	0.896601	0.065466	0.213013	5.515625	0.046875	0.0	5.238095	0.28125	0.27009	0.091209
e2_large	10	53867	25.804349	1.192823	0.898625	0.064994	0.212258	5.484375	0.046875	0.0	5.444444	0.25	0.273301	0.099469
e2_large	11	501703	27.60757	1.217531	0.899841	0.063258	0.208824	5.4375	0.0625	0.0	5.380952	0.25	0.291067	0.102401
e2_large	12	722280	27.966453	1.201747	0.902193	0.064722	0.212002	5.0625	0.0625	0.050781	4.730159	0.21875	0.299816	0.100435
e2_large	13	689644	22.983411	1.190801	0.904079	0.064065	0.208941	5.375	0.015625	0.0	5.349206	0.234375	0.24212	0.092492
e2_large	14	220424	26.252256	1.201813	0.898368	0.064569	0.209921	5.734375	0.03125	0.0	5.698413	0.25	0.27305	0.101585
e2_large	15	221365	24.365296	1.216627	0.896396	0.06673	0.216163	5.5	0.03125	0.0	5.809524	0.265625	0.255156	0.091859
e2_large	16	666661	25.732874	1.197065	0.90365	0.062422	0.204518	5.25	0.0625	0.015625	4.84127	0.21875	0.271675	0.098588
e2_large	17	766729	25.847172	1.235093	0.891722	0.067043	0.216821	5.921875	0.03125	0.0	5.904762	0.265625	0.272075	0.09603
e2_large	18	393371	25.790571	1.204926	0.905546	0.060808	0.201279	5.09375	0.0625	0.044922	5.079365	0.21875	0.275176	0.097065
e2_large	19	763584	27.260246	1.213309	0.897226	0.063793	0.209399	4.96875	0.078125	0.068359	4.761905	0.25	0.283302	0.107114
e2_large	20	603776	27.329752	1.203421	0.899821	0.066179	0.212162	5.15625	0.046875	0.033203	5.365079	0.21875	0.293938	0.10282
e2_large	21	619790	26.455628	1.176066	0.90139	0.064244	0.207372	5.53125	0.078125	0.0	5.460317	0.234375	0.274975	0.097423
e2_large	22	748239	26.069771	1.195594	0.900698	0.064177	0.210083	5.375	0.03125	0.0	4.984127	0.234375	0.268367	0.102822
e2_large	23	496290	23.006775	1.196576	0.897595	0.068557	0.218267	5.671875	0.03125	0.0	5.587302	0.21875	0.241309	0.096867
e2_large	24	298474	24.764788	1.208708	0.895884	0.06607	0.215657	5.3125	0.046875	0.003906	4.873016	0.296875	0.257213	0.100326
e2_large	25	186184	24.142124	1.184318	0.901259	0.063411	0.207256	5.078125	0.0625	0.047852	5.0	0.25	0.250557	0.099619
e2_large	26	13118	26.776868	1.205118	0.902551	0.063417	0.20432	5.234375	0.046875	0.018555	4.920635	0.25	0.285094	0.106293
e2_large	27	405703	27.48164	1.234969	0.893085	0.063082	0.213576	4.796875	0.078125	0.100586	4.857143	0.21875	0.285552	0.114837
e2_large	28	564350	25.150528	1.168181	0.906985	0.06151	0.203047	5.109375	0.078125	0.041992	5.095238	0.234375	0.266776	0.094729
e2_large	29	557362	27.195273	1.225645	0.885941	0.065509	0.216599	5.046875	0.046875	0.053711	5.142857	0.203125	0.284546	0.107572
e2_large	30	209303	27.910583	1.188754	0.902187	0.061762	0.201752	5.40625	0.046875	0.0	5.380952	0.328125	0.29121	0.114482
e2_large	31	108492	27.369938	1.212868	0.896497	0.063483	0.208933	5.578125	0.046875	0.0	5.634921	0.265625	0.282983	0.109691
e2_large	32	82329	33.181296	1.281959	0.881748	0.068338	0.221822	5.5	0.03125	0.0	5.31746	0.25	0.352861	0.114223
e2_large	33	734779	29.576005	1.210813	0.899431	0.064832	0.207386	5.015625	0.015625	0.05957	5.666667	0.203125	0.306074	0.115279
e2_large	34	203929	22.307866	1.155412	0.910763	0.060434	0.200956	5.390625	0.046875	0.0	5.444444	0.203125	0.237011	0.092842
e2_large	35	465228	26.685843	1.235564	0.888615	0.066429	0.218801	5.515625	0.0625	0.0	5.666667	0.21875	0.283978	0.0948
e2_large	36	735817	27.248662	1.220375	0.898502	0.063719	0.207716	5.71875	0.046875	0.0	5.698413	0.234375	0.283395	0.113102
e2_large	37	718211	25.089075	1.243257	0.892183	0.068241	0.217195	5.21875	0.078125	0.021484	5.15873	0.203125	0.25978	0.100744
e2_large	38	263219	27.291767	1.20126	0.894221	0.065493	0.214872	4.984375	0.046875	0.06543	4.857143	0.21875	0.290847	0.093387
e2_large	39	444011	26.589957	1.178	0.903095	0.062242	0.204763	5.75	0.046875	0.0	5.238095	0.234375	0.279151	0.107554
e2_large	40	392219	24.223057	1.183892	0.906616	0.060734	0.200428	5.046875	0.046875	0.053711	5.301587	0.234375	0.256926	0.096195
e2_large	41	556725	29.831665	1.244958	0.891398	0.066813	0.2148	5.21875	0.046875	0.021484	5.31746	0.25	0.31879	0.114748
e2_large	42	481318	27.676641	1.234582	0.898752	0.063616	0.209817	5.515625	0.046875	0.0	5.666667	0.234375	0.28878	0.108218
e2_large	43	443666	26.520783	1.178212	0.898987	0.064985	0.208864	5.09375	0.078125	0.044922	4.952381	0.28125	0.280943	0.104907
e2_large	44	325297	25.444986	1.211854	0.893739	0.070195	0.218285	5.296875	0.03125	0.006836	5.412698	0.25	0.268266	0.090672
e2_large	45	722634	22.766003	1.194348	0.898132	0.065526	0.216226	5.625	0.078125	0.0	5.396825	0.265625	0.237121	0.093113
e2_large	46	515933	26.647841	1.164434	0.909451	0.06141	0.198073	4.859375	0.0625	0.088867	5.031746	0.265625	0.286434	0.097827
e2_large	47	627060	27.136421	1.182558	0.900361	0.064503	0.208791	4.90625	0.015625	0.080078	4.714286	0.21875	0.285813	0.102494
e2_large	48	215351	26.219357	1.22054	0.892636	0.066155	0.215938	5.3125	0.0625	0.003906	5.365079	0.25	0.268251	0.111722
e2_large	49	257371	27.980253	1.26189	0.891994	0.065028	0.212613	5.46875	0.0625	0.0	5.206349	0.234375	0.28759	0.106744
e2_large	50	497883	25.62618	1.200626	0.903246	0.0636	0.206828	5.390625	0.015625	0.0	5.555556	0.234375	0.276857	0.096801
e2_large	51	584057	25.919636	1.212	0.894165	0.065998	0.214754	5.1875	0.09375	0.027344	5.333333	0.234375	0.272337	0.094861
e2_large	52	294246	26.801574	1.186053	0.902695	0.063521	0.2057	5.578125	0.078125	0.0	5.714286	0.265625	0.285712	0.096476
e2_large	53	651272	26.43033	1.222838	0.894367	0.065598	0.21256	5.171875	0.046875	0.030273	4.936508	0.265625	0.278246	0.100281
e2_large	54	308061	28.372022	1.219152	0.896777	0.063158	0.211947	4.90625	0.109375	0.080078	5.444444	0.234375	0.295356	0.106863
e2_large	55	301354	29.034863	1.222409	0.89826	0.062408	0.206009	5.34375	0.015625	0.0	5.15873	0.265625	0.305375	0.110334
e2_large	56	481161	26.729816	1.217832	0.893855	0.07014	0.220802	5.359375	0.0	0.0	5.492063	0.234375	0.284589	0.098305
e2_large	57	480827	22.08802	1.190576	0.902527	0.065814	0.212156	5.609375	0.046875	0.0	5.650794	0.265625	0.234995	0.086181
e2_large	58	636624	24.137906	1.182111	0.904818	0.062585	0.206595	5.3125	0.078125	0.003906	5.460317	0.203125	0.253995	0.100171
e2_large	59	795507	25.275517	1.205393	0.897578	0.065435	0.212789	5.109375	0.0625	0.041992	5.0	0.25	0.263928	0.10123
e2_large	60	429556	24.775281	1.170991	0.905432	0.064969	0.210533	4.953125	0.046875	0.071289	4.746032	0.234375	0.265535	0.090657
e2_large	61	446465	27.675229	1.195849	0.90199	0.064826	0.209512	5.109375	0.03125	0.041992	5.126984	0.265625	0.297893	0.096601
e2_large	62	434483	26.731628	1.177221	0.897484	0.066653	0.213408	5.0625	0.046875	0.050781	4.777778	0.21875	0.289389	0.097505
e2_large	63	626575	20.920512	1.183483	0.89964	0.065443	0.213818	5.25	0.125	0.015625	5.444444	0.234375	0.217063	0.085942
e2_large	64	777557	24.011907	1.202835	0.903707	0.062011	0.202416	5.46875	0.046875	0.0	5.333333	0.265625	0.253346	0.099953
e2_large	65	386197	23.481313	1.182284	0.905107	0.061522	0.203448	5.484375	0.015625	0.0	5.555556	0.25	0.252389	0.09037
e2_large	66	111836	27.0461	1.268295	0.885687	0.06947	0.221412	5.328125	0.078125	0.000977	5.111111	0.234375	0.279681	0.10569
e2_large	67	673453	26.615153	1.184752	0.902927	0.064394	0.207535	5.296875	0.03125	0.006836	5.206349	0.21875	0.283154	0.094679
e2_large	68	458158	24.589205	1.1952	0.894777	0.065902	0.213822	5.140625	0.046875	0.036133	5.571429	0.21875	0.266572	0.09044
e2_large	69	780750	24.74186	1.17246	0.902768	0.063429	0.206423	5.6875	0.0	0.0	5.84127	0.21875	0.264438	0.097864
e2_large	70	8717	29.240287	1.254201	0.8881	0.06695	0.218377	5.90625	0.0625	0.0	5.253968	0.234375	0.31035	0.102935
e2_large	71	509097	27.880467	1.226708	0.892742	0.067461	0.217452	5.546875	0.03125	0.0	5.777778	0.234375	0.296283	0.103998
e2_large	72	105807	22.274589	1.136515	0.915765	0.057384	0.191725	5.1875	0.046875	0.027344	5.31746	0.234375	0.233004	0.089665
e2_large	73	552624	26.876993	1.215544	0.896249	0.065253	0.209904	5.234375	0.046875	0.018555	5.380952	0.234375	0.281738	0.102918
e2_large	74	242859	25.323585	1.178552	0.909353	0.060932	0.199257	5.140625	0.078125	0.036133	4.952381	0.203125	0.265055	0.108222
e2_large	75	287297	28.548122	1.280519	0.881481	0.067659	0.223502	5.640625	0.015625	0.0	5.47619	0.203125	0.291866	0.116767
e2_large	76	676175	28.302348	1.202994	0.900693	0.064761	0.209418	5.234375	0.0625	0.018555	5.301587	0.234375	0.298703	0.106837
e2_large	77	571841	27.338962	1.226273	0.897446	0.061797	0.204897	5.140625	0.046875	0.036133	4.761905	0.203125	0.282305	0.119366
e2_large	78	408429	28.522151	1.245991	0.890264	0.067494	0.216732	5.265625	0.03125	0.012695	5.063492	0.21875	0.298426	0.110875
e2_large	79	481372	23.319629	1.193057	0.899195	0.064403	0.213819	5.359375	0.0625	0.0	5.460317	0.203125	0.246828	0.089887
e2_large	80	44006	24.871325	1.173214	0.908263	0.062119	0.202158	5.484375	0.0625	0.0	5.619048	0.21875	0.265121	0.101352
e2_large	81	656029	24.386632	1.196257	0.900143	0.065798	0.206689	5.15625	0.03125	0.033203	5.126984	0.25	0.25777	0.100069
e2_large	82	117647	22.273575	1.175794	0.910254	0.06176	0.205819	5.515625	0.0625	0.0	5.619048	0.234375	0.23693	0.091415
e2_large	83	680597	26.24668	1.208459	0.897006	0.063673	0.20942	5.234375	0.109375	0.018555	4.968254	0.234375	0.280096	0.098
e2_large	84	37072	24.107301	1.176426	0.903148	0.066183	0.20897	5.59375	0.046875	0.0	5.650794	0.21875	0.259749	0.088215
e2_large	85	13510	22.969795	1.180338	0.902455	0.06619	0.212062	5.25	0.09375	0.015625	5.142857	0.28125	0.24856	0.090255
e2_large	86	68602	29.920447	1.241834	0.889586	0.066045	0.215482	4.859375	0.0625	0.088867	4.968254	0.21875	0.314654	0.106364
e2_large	87	270616	25.744673	1.214819	0.895112	0.066206	0.215574	5.265625	0.046875	0.012695	5.190476	0.1875	0.268164	0.101016
e2_large	88	684982	25.954098	1.181461	0.896902	0.065507	0.210137	5.375	0.046875	0.0	5.253968	0.265625	0.275755	0.096635
e2_large	89	28846	26.578324	1.217479	0.897994	0.062933	0.209359	5.265625	0.0625	0.012695	4.920635	0.234375	0.273651	0.104897
e2_large	90	585946	27.721419	1.197248	0.900897	0.061785	0.206416	5.234375	0.03125	0.018555	4.984127	0.28125	0.292528	0.114269
e2_large	91	309807	26.367629	1.195433	0.903423	0.061589	0.201885	4.859375	0.0625	0.088867	5.269841	0.203125	0.282482	0.098177
e2_large	92	597615	25.693	1.193424	0.897897	0.064312	0.211723	5.53125	0.046875	0.0	5.238095	0.28125	0.272919	0.09319
e2_large	93	743619	27.242695	1.195927	0.901647	0.063777	0.20553	5.390625	0.09375	0.0	5.0	0.3125	0.289936	0.104013
e2_large	94	18279	25.679897	1.175323	0.901013	0.064779	0.212191	5.234375	0.03125	0.018555	5.31746	0.234375	0.271877	0.104321
e2_large	95	679149	27.027511	1.230316	0.896546	0.063746	0.209584	4.9375	0.140625	0.074219	5.031746	0.234375	0.280675	0.103248
e2_large	96	515366	25.090355	1.175902	0.906749	0.064775	0.206423	5.515625	0.0625	0.0	5.301587	0.21875	0.26965	0.095222
e2_large	97	158674	23.938411	1.208563	0.897093	0.066362	0.214079	5.40625	0.046875	0.0	5.571429	0.21875	0.246579	0.098251
e2_large	98	515203	22.828051	1.164712	0.908549	0.062356	0.203093	4.765625	0.09375	0.106445	4.873016	0.21875	0.234905	0.095896
e2_large	99	347630	27.018646	1.204895	0.897789	0.063953	0.208112	5.171875	0.046875	0.030273	5.349206	0.21875	0.281134	0.112712
e2_large	100	59787	29.484261	1.210396	0.899855	0.06231	0.203521	5.296875	0.078125	0.006836	5.380952	0.21875	0.310492	0.114146
e2_large	101	587177	27.000264	1.270085	0.877903	0.072394	0.233194	6.0	0.03125	0.0	5.285714	0.3125	0.285013	0.102268
e2_large	102	412250	26.334644	1.174576	0.904491	0.064379	0.207521	5.390625	0.0	0.0	5.619048	0.28125	0.28219	0.096224
e2_large	103	324558	23.907904	1.153865	0.909874	0.060534	0.19827	5.4375	0.015625	0.0	5.285714	0.265625	0.249476	0.09726
e2_large	104	449575	23.72006	1.191027	0.90188	0.066159	0.210267	5.09375	0.046875	0.044922	5.190476	0.21875	0.25385	0.088938
e2_large	105	39781	24.274912	1.198526	0.89924	0.066265	0.212361	5.515625	0.0625	0.0	5.285714	0.25	0.254752	0.094955
e2_large	106	217632	26.227453	1.201834	0.906835	0.06133	0.201692	5.40625	0.015625	0.0	5.126984	0.234375	0.279308	0.099413
e2_large	107	274429	24.866335	1.197651	0.899105	0.067695	0.216058	5.515625	0.0	0.0	5.269841	0.28125	0.264484	0.086757
e2_large	108	264590	28.19499	1.225696	0.898992	0.0627	0.202162	5.140625	0.078125	0.036133	5.126984	0.21875	0.295843	0.113415
e2_large	109	150508	26.270181	1.218002	0.89572	0.064967	0.214841	5.984375	0.015625	0.0	5.460317	0.28125	0.283566	0.09196
e2_large	110	721739	24.555323	1.210901	0.897227	0.066895	0.216006	5.34375	0.078125	0.0	5.253968	0.21875	0.250892	0.096314
e2_large	111	157576	24.614337	1.165956	0.903558	0.06412	0.204304	4.890625	0.078125	0.083008	4.888889	0.1875	0.259565	0.099774
e2_large	112	56891	28.263235	1.187145	0.901485	0.064205	0.206558	5.953125	0.03125	0.0	5.333333	0.265625	0.303205	0.100597
e2_large	113	539290	25.996085	1.197094	0.900571	0.065205	0.207984	5.671875	0.0625	0.0	5.650794	0.234375	0.271771	0.10841
e2_large	114	193974	26.560247	1.187827	0.90334	0.060951	0.201117	4.96875	0.078125	0.068359	5.492063	0.3125	0.27524	0.112979
e2_large	115	780759	27.487528	1.215265	0.899026	0.064197	0.207472	5.4375	0.046875	0.0	5.460317	0.28125	0.283039	0.11126
e2_large	116	362640	24.642985	1.210025	0.898892	0.06435	0.20956	5.78125	0.046875	0.0	5.444444	0.25	0.258377	0.093379
e2_large	117	553540	25.888594	1.217809	0.89218	0.067781	0.218188	5.984375	0.015625	0.0	5.936508	0.25	0.274284	0.093086
e2_large	118	485997	28.988876	1.219193	0.897692	0.063874	0.210955	5.375	0.03125	0.0	4.730159	0.25	0.312688	0.102059
e2_large	119	46793	30.348884	1.263966	0.886141	0.065773	0.214236	5.25	0.078125	0.015625	5.142857	0.203125	0.318171	0.112191
e2_large	120	629262	27.701746	1.243315	0.891853	0.064485	0.215275	5.53125	0.0	0.0	5.555556	0.25	0.289302	0.110378
e2_large	121	611785	24.09621	1.209182	0.897118	0.064332	0.209668	5.734375	0.03125	0.0	4.920635	0.25	0.250287	0.099916
e2_large	122	301957	27.494928	1.245718	0.891875	0.068079	0.217616	5.546875	0.03125	0.0	5.412698	0.265625	0.285482	0.105837
e2_large	123	794108	26.687679	1.195705	0.900853	0.064341	0.207921	4.953125	0.046875	0.071289	5.174603	0.25	0.284037	0.102452
e2_large	124	321182	25.433865	1.228206	0.897327	0.065102	0.213991	5.09375	0.0625	0.044922	5.285714	0.265625	0.26565	0.10149
e2_large	125	421206	26.591163	1.167932	0.904737	0.062284	0.201294	5.71875	0.046875	0.0	5.920635	0.234375	0.28963	0.095193
e2_large	126	643413	23.924495	1.191325	0.896913	0.06727	0.218363	5.625	0.078125	0.0	5.142857	0.203125	0.254002	0.094001
e2_large	127	414043	23.801066	1.167144	0.905133	0.063503	0.205278	6.40625	0.0	0.0	5.666667	0.265625	0.253857	0.086777
e2_large	128	455082	25.933755	1.227774	0.88951	0.069436	0.221936	5.6875	0.03125	0.0	5.31746	0.234375	0.278332	0.092375
e2_large	129	463213	23.209304	1.214472	0.894486	0.067257	0.2196	5.203125	0.03125	0.024414	5.079365	0.265625	0.237445	0.102217
e2_large	130	311738	23.998831	1.204538	0.898313	0.063596	0.209833	5.359375	0.09375	0.0	5.365079	0.21875	0.251539	0.099115
e2_large	131	436244	26.419237	1.185518	0.908226	0.057618	0.194703	5.6875	0.078125	0.0	4.952381	0.234375	0.283194	0.101304
e2_large	132	39949	24.403898	1.15324	0.911798	0.061099	0.197563	5.203125	0.0625	0.024414	5.539683	0.28125	0.259032	0.097606
e2_large	133	325638	31.320159	1.259305	0.887086	0.065611	0.214694	5.5	0.03125	0.0	5.571429	0.265625	0.330006	0.116658
e2_large	134	127955	29.404368	1.233041	0.889232	0.065763	0.215387	4.828125	0.046875	0.094727	4.857143	0.265625	0.312274	0.106893
e2_large	135	369950	28.587749	1.216531	0.895528	0.063865	0.208411	5.484375	0.046875	0.0	5.507937	0.234375	0.30407	0.106586
e2_large	136	65574	24.291032	1.225142	0.889309	0.06881	0.223625	4.953125	0.046875	0.071289	5.238095	0.21875	0.25509	0.089593
e2_large	137	481960	25.621133	1.171484	0.906124	0.061899	0.205087	5.578125	0.0625	0.0	5.365079	0.265625	0.268162	0.098438
e2_large	138	525852	25.213806	1.198542	0.902004	0.062683	0.206854	5.4375	0.0625	0.0	5.380952	0.296875	0.267021	0.101823
e2_large	139	473420	27.994378	1.183362	0.898404	0.065053	0.210661	5.265625	0.0625	0.012695	5.206349	0.21875	0.304966	0.100464
e2_large	140	510625	24.070683	1.223745	0.894861	0.066615	0.216621	4.921875	0.109375	0.077148	5.507937	0.25	0.253591	0.094495
e2_large	141	189989	31.062703	1.241797	0.890707	0.067371	0.21753	4.515625	0.09375	0.15332	4.984127	0.203125	0.330219	0.114525
e2_large	142	477704	27.868413	1.221328	0.894171	0.065719	0.212798	5.640625	0.078125	0.0	5.412698	0.265625	0.299537	0.097671
e2_large	143	192398	29.696976	1.244611	0.892325	0.067289	0.214853	5.25	0.0625	0.015625	5.396825	0.25	0.312408	0.116383
e2_large	144	465370	26.228365	1.222524	0.896274	0.064589	0.210255	5.1875	0.078125	0.027344	4.920635	0.28125	0.280624	0.093573
e2_large	145	420566	26.983368	1.204162	0.902607	0.061561	0.204263	5.671875	0.03125	0.0	5.68254	0.21875	0.285235	0.107375
e2_large	146	610922	29.522181	1.217488	0.902848	0.060032	0.199034	5.640625	0.0625	0.0	5.253968	0.234375	0.314883	0.113917
e2_large	147	463610	27.683544	1.208288	0.902207	0.062366	0.20581	4.78125	0.109375	0.103516	5.301587	0.21875	0.295752	0.097119
e2_large	148	762337	24.694564	1.209687	0.898367	0.065917	0.213285	4.90625	0.0625	0.080078	5.15873	0.21875	0.265266	0.090176
e2_large	149	305219	30.497179	1.233182	0.891404	0.06744	0.216438	5.640625	0.046875	0.0	5.539683	0.265625	0.321616	0.112101
e2_large	150	332769	25.92729	1.246816	0.885326	0.071126	0.227763	4.96875	0.0625	0.068359	4.904762	0.21875	0.272275	0.095776
e2_large	151	243940	27.367854	1.196337	0.89867	0.066066	0.210665	5.0625	0.0625	0.050781	5.396825	0.265625	0.288387	0.110577
e2_large	152	124824	26.847547	1.218377	0.898704	0.062661	0.206817	5.25	0.078125	0.015625	5.269841	0.265625	0.281568	0.105148
e2_large	153	363092	29.411879	1.196573	0.902797	0.059408	0.196833	5.546875	0.078125	0.0	5.460317	0.21875	0.315869	0.1086
e2_large	154	532452	24.512013	1.172109	0.905905	0.064671	0.206624	5.515625	0.046875	0.0	5.460317	0.25	0.252471	0.092898
e2_large	155	3520	26.8681	1.167856	0.897804	0.0632	0.20938	4.625	0.0625	0.132812	5.111111	0.203125	0.288757	0.09811
e2_large	156	194990	25.499069	1.170354	0.907168	0.060378	0.20076	5.15625	0.03125	0.033203	5.031746	0.25	0.269821	0.099228
e2_large	157	598381	26.274716	1.160106	0.905908	0.061686	0.201116	5.6875	0.046875	0.0	5.555556	0.234375	0.279714	0.094254
e2_large	158	238879	25.448063	1.195751	0.898201	0.06479	0.212337	5.78125	0.03125	0.0	5.619048	0.234375	0.265366	0.101051
e2_large	159	167238	29.319199	1.221743	0.898684	0.063147	0.206576	6.078125	0.015625	0.0	5.793651	0.265625	0.305995	0.105463
e2_large	160	110783	25.074242	1.182376	0.899566	0.065275	0.212516	5.203125	0.0625	0.024414	5.269841	0.265625	0.264357	0.100969
e2_large	161	547692	24.987264	1.1706	0.905744	0.062228	0.202102	5.5	0.03125	0.0	5.666667	0.21875	0.262033	0.103616
e2_large	162	229581	28.043872	1.255692	0.883601	0.070294	0.226216	5.453125	0.0625	0.0	5.301587	0.234375	0.293834	0.106501
e2_large	163	1359	21.690676	1.168588	0.902626	0.06573	0.211757	5.046875	0.046875	0.053711	5.079365	0.234375	0.22493	0.094252
e2_large	164	777961	24.843009	1.165518	0.907491	0.062493	0.201282	4.78125	0.078125	0.103516	4.698413	0.25	0.266104	0.103103
e2_large	165	774315	24.398881	1.189154	0.902461	0.065171	0.21145	5.375	0.0	0.0	5.111111	0.234375	0.260325	0.096403
e2_large	166	564280	24.513808	1.188006	0.903198	0.061699	0.205934	5.203125	0.09375	0.024414	4.920635	0.25	0.257413	0.090182
e2_large	167	653300	28.07462	1.202401	0.905158	0.060718	0.199159	5.046875	0.046875	0.053711	5.0	0.25	0.29813	0.112645
e2_large	168	662372	26.588717	1.208506	0.899759	0.062674	0.206332	5.453125	0.03125	0.0	5.063492	0.234375	0.279664	0.09786
e2_large	169	742436	25.912519	1.191179	0.907436	0.061433	0.204357	5.734375	0.0	0.0	5.634921	0.234375	0.272948	0.097941
e2_large	170	490832	30.175792	1.256942	0.889786	0.062993	0.210335	5.53125	0.0625	0.0	5.492063	0.265625	0.312928	0.105688
e2_large	171	438305	26.681501	1.208226	0.896845	0.06267	0.206107	5.0	0.0625	0.0625	5.015873	0.21875	0.27743	0.109106
e2_large	172	299274	27.237419	1.188219	0.903008	0.06521	0.210082	5.46875	0.046875	0.0	6.063492	0.28125	0.292327	0.094494
e2_large	173	212743	27.626487	1.228383	0.891256	0.064196	0.214419	5.34375	0.0625	0.0	5.269841	0.265625	0.299882	0.095893
e2_large	174	680560	23.912922	1.243891	0.887165	0.071679	0.228217	5.671875	0.046875	0.0	5.571429	0.28125	0.249134	0.091457
e2_large	175	259997	26.142139	1.198218	0.901462	0.063001	0.205295	5.3125	0.03125	0.003906	5.380952	0.203125	0.275252	0.11056
e2_large	176	727508	25.967238	1.183456	0.897824	0.066186	0.21431	5.0625	0.0625	0.050781	4.952381	0.234375	0.278833	0.096867
e2_large	177	83093	25.866676	1.178206	0.905359	0.064858	0.207609	5.640625	0.046875	0.0	5.444444	0.265625	0.272616	0.098712
e2_large	178	732372	25.037435	1.222881	0.896658	0.063047	0.210185	5.234375	0.046875	0.018555	5.269841	0.25	0.262361	0.097813
e2_large	179	107209	28.472884	1.224787	0.89386	0.065841	0.214079	5.171875	0.03125	0.030273	5.063492	0.265625	0.304575	0.102823
e2_large	180	347780	26.18967	1.187456	0.899813	0.067005	0.215387	5.140625	0.109375	0.036133	5.031746	0.1875	0.279144	0.094289
e2_large	181	795885	29.161851	1.206753	0.895847	0.065063	0.210965	5.25	0.078125	0.015625	5.539683	0.234375	0.316135	0.097771
e2_large	182	786905	23.334598	1.217531	0.898746	0.067174	0.211529	5.609375	0.0625	0.0	5.571429	0.21875	0.235376	0.10721
e2_large	183	604541	28.28194	1.231027	0.894046	0.065137	0.214145	5.125	0.046875	0.039062	5.539683	0.203125	0.295883	0.109967
e2_large	184	16423	26.162069	1.183209	0.904812	0.062418	0.204259	4.765625	0.03125	0.106445	5.68254	0.25	0.278977	0.09721
e2_large	185	645891	27.115117	1.186669	0.905689	0.060586	0.198171	4.90625	0.125	0.080078	5.0	0.25	0.285629	0.115445
e2_large	186	168619	28.932567	1.195602	0.89726	0.063604	0.208903	5.234375	0.09375	0.018555	5.619048	0.25	0.307819	0.103658
e2_large	187	65342	22.542348	1.170983	0.901918	0.066798	0.213225	5.15625	0.09375	0.033203	5.079365	0.234375	0.240624	0.086126
e2_large	188	578387	25.063822	1.246888	0.88845	0.070098	0.225722	4.8125	0.046875	0.097656	5.238095	0.265625	0.26264	0.093201
e2_large	189	142447	23.52158	1.228707	0.894682	0.064837	0.212222	5.21875	0.03125	0.021484	5.0	0.234375	0.248126	0.090651
e2_large	190	276528	28.331377	1.242623	0.889222	0.068707	0.219436	5.53125	0.03125	0.0	5.396825	0.28125	0.29378	0.112685
e2_large	191	487472	29.23604	1.207368	0.899407	0.061741	0.205629	5.15625	0.046875	0.033203	5.333333	0.234375	0.311611	0.100722
e2_large	192	616899	28.117916	1.222668	0.883609	0.068408	0.225124	5.28125	0.0625	0.009766	5.492063	0.265625	0.293941	0.106146
e2_large	193	382977	30.156375	1.238481	0.891864	0.064066	0.21211	5.15625	0.0625	0.033203	5.31746	0.203125	0.32479	0.100001
e2_large	194	131547	24.962516	1.220383	0.89938	0.062252	0.207272	5.3125	0.03125	0.003906	5.15873	0.21875	0.26341	0.098962
e2_large	195	480285	28.7082	1.214361	0.897365	0.064321	0.210357	5.546875	0.0625	0.0	5.47619	0.234375	0.297126	0.117244
e2_large	196	316473	26.256631	1.194973	0.895932	0.06732	0.213648	5.140625	0.109375	0.036133	4.698413	0.28125	0.279784	0.096919
e2_large	197	172617	28.164164	1.214237	0.889474	0.068567	0.223778	4.890625	0.109375	0.083008	4.809524	0.171875	0.304872	0.09758
e2_large	198	702896	28.05455	1.216651	0.898914	0.064329	0.210645	5.390625	0.0625	0.0	5.571429	0.21875	0.297772	0.100393
e2_large	199	686682	21.564749	1.150339	0.909647	0.062724	0.203623	5.3125	0.0625	0.003906	5.222222	0.25	0.230166	0.089693
e2_large	200	36965	26.936483	1.213388	0.896709	0.065879	0.211343	5.375	0.078125	0.0	5.793651	0.265625	0.286372	0.098125
