key,group,n,mean_abs_diff,rms_diff,mean_abs_a,mean_abs_b,cosine
transformer.h.1.attn.k_norm.weight,q_norm_k_norm,48,0.21558092534542084,0.2642185091972351,1.6091279983520508,1.5107167959213257,0.9876833061536283
transformer.h.1.attn.q_norm.weight,q_norm_k_norm,48,0.21558046340942383,0.26421838998794556,1.6091289520263672,1.5107173919677734,0.9876833198967073
transformer.h.1.ln_1.weight,norm,384,0.030329525470733643,0.04047395661473274,1.0120676755905151,1.0103541612625122,0.9992043817853956
transformer.h.1.ln_2.weight,norm,384,0.028672462329268456,0.04608606919646263,0.9791569709777832,0.9901334643363953,0.9989742675501297
transformer.h.1.mlp.c_fc.weight,mlp,589824,0.0441579669713974,0.05627867951989174,0.044916730374097824,0.044993046671152115,0.509054849649732
transformer.h.1.mlp.c_proj.weight,c_proj,589824,0.04606831073760986,0.05867427587509155,0.041397131979465485,0.041125357151031494,0.3709145820403115
transformer.h.2.adaLN.1.bias,other,2304,0.019080061465501785,0.033767979592084885,0.05910398066043854,0.05597100034356117,0.8903212600789202
transformer.h.2.adaLN.1.weight,other,294912,0.038115229457616806,0.059222083538770676,0.056725356727838516,0.055479392409324646,0.6963328549916237
transformer.h.2.attn.c_attn.weight,c_attn,442368,0.050154224038124084,0.06482668966054916,0.043656203895807266,0.04334711655974388,0.34248728152168467
transformer.h.2.attn.c_proj.weight,c_proj,147456,0.05117729678750038,0.06560039520263672,0.044303975999355316,0.04435952380299568,0.32941494962706885
transformer.h.2.attn.k_norm.weight,q_norm_k_norm,48,0.2314355969429016,0.31309714913368225,2.03788685798645,1.9916213750839233,0.9884421560316143
transformer.h.2.attn.q_norm.weight,q_norm_k_norm,48,0.231435164809227,0.31309664249420166,2.037890672683716,1.9916259050369263,0.9884422053941638
transformer.h.2.ln_1.weight,norm,384,0.04533669352531433,0.061561066657304764,1.0032881498336792,1.0141931772232056,0.9982125694316383
transformer.h.2.ln_2.weight,norm,384,0.028262317180633545,0.04589487984776497,0.9493703842163086,0.958012580871582,0.9988969828883011
transformer.h.2.mlp.c_fc.weight,mlp,589824,0.044345445930957794,0.05665363371372223,0.044654421508312225,0.04468939080834389,0.49575309029050135
transformer.h.2.mlp.c_proj.weight,c_proj,589824,0.046726666390895844,0.05961908772587776,0.043166082352399826,0.04298741742968559,0.4003515489788201
transformer.h.3.adaLN.1.bias,other,2304,0.018695542588829994,0.031720224767923355,0.04280204325914383,0.044437382370233536,0.8319116874419764
transformer.h.3.adaLN.1.weight,other,294912,0.03311842307448387,0.050020426511764526,0.03726876899600029,0.04385743662714958,0.6033565045818208
transformer.h.3.attn.c_attn.weight,c_attn,442368,0.05175413563847542,0.06594803929328918,0.04283333197236061,0.043451596051454544,0.2813097455772388
transformer.h.3.attn.c_proj.weight,c_proj,147456,0.049899499863386154,0.0637754499912262,0.040114227682352066,0.04222239553928375,0.2647241314236216
transformer.h.3.attn.k_norm.weight,q_norm_k_norm,48,0.31334206461906433,0.34164026379585266,1.4649783372879028,1.7744694948196411,0.9965733652961031
transformer.h.3.attn.q_norm.weight,q_norm_k_norm,48,0.3133437931537628,0.3416418731212616,1.4649782180786133,1.774471402168274,0.9965735237881588
transformer.h.3.ln_1.weight,norm,384,0.04064277186989784,0.055371109396219254,1.0089365243911743,0.999417245388031,0.9985282697020826
transformer.h.3.ln_2.weight,norm,384,0.017413953319191933,0.02686741203069687,0.9911722540855408,0.9918592572212219,0.9996339355317184
transformer.h.3.mlp.c_fc.weight,mlp,589824,0.04383654147386551,0.055949218571186066,0.04465033486485481,0.044530462473630905,0.5036961052147535
transformer.h.3.mlp.c_proj.weight,c_proj,589824,0.04320090636610985,0.05527203902602196,0.04097658395767212,0.04082951694726944,0.4281974032418843
transformer.wnonee.weight,other,384,0.008377830497920513,0.023449337109923363,0.021350858733057976,0.021239325404167175,0.9130593075310964
transformer.wpe.weight,wpe,98688,0.027111399918794632,0.03650467097759247,0.026740631088614464,0.025129025802016258,0.4570349222504036
transformer.wte.weight,wte,19316736,0.026354752480983734,0.035065121948719025,0.03797631710767746,0.03805961832404137,0.7544780045188324
transformer.wtpe.weight,other,32768,0.02648298814892769,0.03930136561393738,0.03959009423851967,0.04026680812239647,0.8445147893727343
