ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
new,5000,0,-0.05078869047619047,0.05078869047619047,0.0,-0.5986795043029999,0.6410318945820147,model,B,0.09261914589361737,4.016001470152865,0.04796147710879286,0.6254354306289371
new,5000,1,-0.14724702380952379,0.14724702380952379,0.015,-0.1618594554270013,0.6419586304155005,model,B,0.09366793288640643,3.959094132806315,0.05148640015781602,0.6376042526680711
new,5000,2,0.012217261904761904,-0.012217261904761904,0.065,0.23592347621994406,0.9499133207508533,model,B,0.09592728094148242,2.7940808643308737,0.19034730402614997,2.2142269414276847
new,5000,3,0.009727182539682539,-0.009727182539682539,0.0,-0.5228084286390476,0.7820032462439671,model,B,0.0932144333336373,3.9636193105746815,0.052427285695881835,0.711485662091562
new,5000,4,-0.34392857142857136,0.34392857142857136,0.355,0.7107448988508088,1.1347536878704232,model,B,0.0961427913210355,2.8577695838743686,0.26195609747223797,3.078882437750875
new,5000,5,0.03495535714285714,-0.03495535714285714,0.025,-0.5637277655461769,0.8935635994383169,model,B,0.09086954939361963,3.082129145342277,0.14581820635734824,1.2651074667523003
new,5000,6,-0.09239583333333332,0.09239583333333332,0.305,1.20463769470714,1.0841494132412357,model,B,0.09784466851480374,2.4546348326537064,0.3566221027642601,3.8987292207794253
new,5000,7,0.007564484126984129,-0.007564484126984129,0.0,-0.3042309158626672,0.9172378059743944,model,B,0.09469581767157143,3.0475350278959006,0.1596060146744383,1.551413251303232
new,5000,0,0.00515873015873016,-0.00515873015873016,0.0,-0.7343687604996788,0.8966559668443844,model,BT,0.09261914589361737,3.978960904644329,0.052386751922743474,1.0586582257571138
new,5000,1,-0.007787698412698413,0.007787698412698413,0.0,-0.7859607909317728,0.8357670104418699,model,BT,0.09366793288640643,3.885669051072634,0.06043357798341021,0.9813194191079081
new,5000,2,-0.09492063492063493,0.09492063492063493,0.18,0.06806007480363489,1.128496471214471,model,BT,0.09592728094148242,2.7854967990928317,0.19437299240157596,2.2914240205758944
new,5000,3,-0.03971230158730159,0.03971230158730159,0.0,-0.9549545823972315,0.9547949315889569,model,BT,0.0932144333336373,3.8962214458242044,0.06362989264533712,1.0837571029988486
new,5000,4,0.17540178571428572,-0.17540178571428572,0.36,1.3036351756308842,1.0632075467941735,model,BT,0.09614279132103551,2.8313848372115182,0.2644356119819066,3.4257148083119557
new,5000,5,-0.07098710317460316,0.07098710317460316,0.07,-0.47791921785723074,1.0082646735502063,model,BT,0.09086954939361963,3.0690359591105607,0.15197919641782448,1.3524627665248334
new,5000,6,0.35282738095238086,-0.35282738095238086,0.465,1.7046510656347755,1.1413164387442685,model,BT,0.09784466851480374,2.429160659890304,0.36286220631242416,4.001389207183591
new,5000,7,-0.029285714285714283,0.029285714285714283,0.01,-0.12314296438338047,0.8917263260576126,model,BT,0.09469581767157145,3.0273512747708455,0.1642153022942717,1.7730071408656414
new,5000,0,-0.05078869047619047,0.05078869047619047,0.0,-0.5986795043033711,0.6410318945820958,physical,B,0.09957973091528265,4.016001470152865,0.047961477108792866,0.6254354306289371
new,5000,1,-0.14724702380952379,0.14724702380952379,0.015,-0.1618594554273306,0.641958630415697,physical,B,0.13420607447382105,3.959094132806315,0.05148640015781602,0.6376042526680711
new,5000,2,0.012217261904761904,-0.012217261904761904,0.065,0.23592347622044063,0.9499133207511974,physical,B,0.2633038371447619,2.7940808643308737,0.19034730402614997,2.2142269414276843
new,5000,3,0.009727182539682539,-0.009727182539682539,0.0,-0.5228084286393577,0.7820032462439453,physical,B,0.12439201009407881,3.9636193105746815,0.05242728569588184,0.711485662091562
new,5000,4,-0.34392857142857136,0.34392857142857136,0.355,0.7107448988516901,1.1347536878701545,physical,B,0.31745756470919306,2.857769583874368,0.26195609747223797,3.0788824377508752
new,5000,5,0.03495535714285714,-0.03495535714285714,0.025,-0.5637277655456673,0.893563599438177,physical,B,0.323546627958814,3.082129145342417,0.14581820635723816,1.265107466752882
new,5000,6,-0.09239583333333332,0.09239583333333332,0.305,1.2046376947060906,1.0841494132409744,physical,B,0.4190779963298965,2.454634832654296,0.3566221027635584,3.8987292207767474
new,5000,7,0.007564484126984129,-0.007564484126984129,0.0,-0.30423091586249473,0.9172378059741834,physical,B,0.24574515774774328,3.0475350278959006,0.1596060146744383,1.551413251303232
new,5000,0,0.00515873015873016,-0.00515873015873016,0.0,-0.7343687604969305,0.8966559668402699,physical,BT,0.09957973091528265,3.978960904644329,0.05238675192274348,1.0586582257571138
new,5000,1,-0.007787698412698413,0.007787698412698413,0.0,-0.7859607909288718,0.8357670104383869,physical,BT,0.13420607447382105,3.885669051072634,0.06043357798341021,0.9813194191079081
new,5000,2,-0.09492063492063493,0.09492063492063493,0.18,0.06806007480518962,1.1284964712144891,physical,BT,0.2633038371447619,2.7854967990928317,0.19437299240157596,2.2914240205758944
new,5000,3,-0.03971230158730159,0.03971230158730159,0.0,-0.9549545823944321,0.9547949315873182,physical,BT,0.12439201009407881,3.8962214458242044,0.06362989264533712,1.0837571029988486
new,5000,4,0.17540178571428572,-0.17540178571428572,0.36,1.3036351756310802,1.0632075467945106,physical,BT,0.3174575647091931,2.8313848372115182,0.2644356119819066,3.4257148083119557
new,5000,5,-0.07098710317460316,0.07098710317460316,0.07,-0.4779192178694103,1.0082646735600893,physical,BT,0.323546627958814,3.0690359591107277,0.1519791964176985,1.3524627665077622
new,5000,6,0.35282738095238086,-0.35282738095238086,0.465,1.7046510656347096,1.1413164387442554,physical,BT,0.41907799632989645,2.4291606598908277,0.36286220631182464,4.001389207183831
new,5000,7,-0.029285714285714283,0.029285714285714283,0.01,-0.12314296438133489,0.8917263260580748,physical,BT,0.24574515774774328,3.0273512747708455,0.1642153022942717,1.7730071408656414
