ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
new,5000,0,-0.7364186507936508,0.7364186507936508,0.745,1.9153747696741907,1.020289661970453,model,B,0.0936424211723978,3.128359234320629,0.232627007857277,2.807912412838225
new,5000,1,0.2744593253968254,-0.2744593253968254,0.085,-1.7572182480804242,1.016060238904835,model,B,0.0920779450908968,3.5591842445376822,0.08402995957548322,0.7723624086320391
new,5000,2,-0.033621031746031746,0.033621031746031746,0.03,0.38488735240708977,0.9489717347393491,model,B,0.09367991738904977,3.2541799977195858,0.14046631592448755,1.660189746469139
new,5000,3,0.06722222222222221,-0.06722222222222221,0.04,0.6194570473510133,0.926285849810468,model,B,0.09471945423636004,3.2230726013161273,0.15434035285863937,1.9734797154535764
new,5000,4,-0.5457738095238095,0.5457738095238095,0.715,-0.047521587359114735,0.9123642877449668,model,B,0.09003766769340023,3.1508025304648384,0.17331284352907236,1.4245002662424662
new,5000,5,0.06612103174603175,-0.06612103174603175,0.0,-0.8211782045252111,0.8486374599480453,model,B,0.09373314049515986,3.734626655181961,0.09216628227183155,0.8570921615556096
new,5000,6,0.07556051587301588,-0.07556051587301588,0.145,0.03835116649234858,1.0806661227130336,model,B,0.09495950041990882,3.703041016437987,0.11888302546964667,1.4663251531218204
new,5000,7,-0.07069940476190477,0.07069940476190477,0.0,-0.3321522959598926,0.7588515047613028,model,B,0.09367054457701669,3.959904989424823,0.05440000072596341,0.733622021039717
new,5000,0,0.1331001984126984,-0.1331001984126984,0.29,2.202774476056591,1.0478518864583792,model,BT,0.09364242117239778,3.115818729393741,0.23080552531765045,3.1245708686315146
new,5000,1,0.011130952380952382,-0.011130952380952382,0.01,-1.0992866822073226,0.9638533352822232,model,BT,0.0920779450908968,3.5277301220149737,0.09298297719482694,0.9176250265120524
new,5000,2,-0.06063988095238095,0.06063988095238095,0.07,-0.3139259485657234,1.0195216386560026,model,BT,0.09367991738904977,3.2418301011526443,0.1439187638630776,1.6715876762397688
new,5000,3,-0.020902777777777777,0.020902777777777777,0.03,0.13924643196521155,0.9960080190603633,model,BT,0.09471945423636004,3.2118743456881718,0.15676649388027764,1.9794504479228678
new,5000,4,0.10873511904761905,-0.10873511904761905,0.2,0.21690058870527842,0.9355911022670116,model,BT,0.09003766769340023,3.1376507020767033,0.17624650499924294,1.5470460915137345
new,5000,5,-0.007490079365079365,0.007490079365079365,0.0,-0.5727882426689225,0.9022086174430375,model,BT,0.09373314049515986,3.71281338545268,0.09317121819908117,1.3245935061160834
new,5000,6,0.0044940476190476145,-0.0044940476190476145,0.495,0.24307597797096442,1.2562807588610998,model,BT,0.09495950041990882,3.6761399544388764,0.12198090762593107,1.9857611113020042
new,5000,7,-0.038630952380952384,0.038630952380952384,0.0,-0.8159966012560766,0.7874312153106732,model,BT,0.09367054457701669,3.9320310670498304,0.05763999025453554,1.0402890264170577
new,5000,0,-0.7364186507936508,0.7364186507936508,0.745,1.9153747696741907,1.0202896619704531,physical,B,0.361179695189294,3.128359234320629,0.232627007857277,2.807912412838225
new,5000,1,0.2744593253968254,-0.2744593253968254,0.085,-1.7572182480804242,1.016060238904835,physical,B,0.3000806524426273,3.5591842445376822,0.08402995957548325,0.7723624086320391
new,5000,2,-0.033621031746031746,0.033621031746031746,0.03,0.38488735240708977,0.9489717347393491,physical,B,0.3447322873093078,3.2541799977195858,0.14046631592448758,1.660189746469139
new,5000,3,0.06722222222222221,-0.06722222222222221,0.04,0.6194570473510133,0.926285849810468,physical,B,0.2447686792747536,3.2230726013161273,0.15434035285863937,1.9734797154535766
new,5000,4,-0.5457738095238095,0.5457738095238095,0.715,-0.04752158735911474,0.9123642877449666,physical,B,0.3791274879226249,3.1508025304648384,0.17331284352907236,1.4245002662424662
new,5000,5,0.06612103174603175,-0.06612103174603175,0.0,-0.8211782045252111,0.8486374599480453,physical,B,0.13911255800984887,3.734626655181961,0.09216628227183156,0.8570921615556096
